Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.128079,0.179525,0.386618,0.464348,0.215619,0.114347
WorkFlow,2,nVmax,0.331449,0.146057,0.386618,0.377782,0.142720,0.074106
WorkFlow,3,nVmax,-0.640626,0.313420,0.386618,0.810672,0.657190,0.414500
WorkFlow,4,nVmax,0.050786,0.230949,0.386618,0.597357,0.356836,0.198025
WorkFlow,5,nVmax,-0.629532,0.299014,0.386618,0.773409,0.598162,0.366093
WorkFlow,6,nVmax,-0.098288,0.190034,0.386618,0.491529,0.241600,0.129139
WorkFlow,7,nVmax,0.414716,0.121820,0.386618,0.315092,0.099283,0.050939
WorkFlow,8,nVmax,0.122176,0.196214,0.386618,0.507515,0.257571,0.138357
WorkFlow,9,nVmax,0.027094,0.203710,0.386618,0.526904,0.277628,0.150075
WorkFlow,10,nVmax,-0.424409,0.282715,0.386618,0.731253,0.534731,0.317894
WorkFlow,11,nVmax,-0.050648,0.255397,0.386618,0.660592,0.436382,0.249255
WorkFlow,12,nVmax,-0.197826,0.257871,0.386618,0.666991,0.444878,0.254935
WorkFlow,13,nVmax,0.140036,0.140015,0.386618,0.362153,0.131155,0.067881
WorkFlow,14,nVmax,-0.278846,0.205222,0.386618,0.530815,0.281764,0.152512
WorkFlow,15,nVmax,0.121040,0.208348,0.386618,0.538899,0.290412,0.157629
WorkFlow,16,nVmax,-0.297460,0.247183,0.386618,0.639347,0.408765,0.231082
WorkFlow,17,nVmax,0.618608,0.080422,0.386618,0.208015,0.043270,0.021874
WorkFlow,18,nVmax,0.106577,0.199844,0.386618,0.516903,0.267189,0.143956
WorkFlow,19,nVmax,-0.142979,0.258402,0.386618,0.668365,0.446712,0.256167
WorkFlow,20,nVmax,0.539752,0.117438,0.386618,0.303758,0.092269,0.047251
WorkFlow,21,nVmax,-0.526550,0.302903,0.386618,0.783469,0.613823,0.378569
WorkFlow,22,nVmax,0.028441,0.235225,0.386618,0.608417,0.370171,0.206382
WorkFlow,23,nVmax,-0.084481,0.245162,0.386618,0.634120,0.402108,0.226765
WorkFlow,24,nVmax,0.582697,0.074852,0.386618,0.193608,0.037484,0.018921
WorkFlow,25,nVmax,-0.116917,0.235587,0.386618,0.609353,0.371312,0.207101
WorkFlow,26,nVmax,-0.743723,0.317650,0.386618,0.821614,0.675049,0.429955
WorkFlow,27,nVmax,-0.151455,0.225331,0.386618,0.582827,0.339687,0.187404
WorkFlow,28,nVmax,0.121696,0.108328,0.386618,0.280193,0.078508,0.040056
WorkFlow,29,nVmax,-0.015241,0.187185,0.386618,0.484162,0.234412,0.125021
WorkFlow,30,nVmax,0.004532,0.222635,0.386618,0.575854,0.331608,0.182447
WorkFlow,31,nVmax,0.090723,0.246502,0.386618,0.637585,0.406515,0.229620
WorkFlow,32,nVmax,0.096840,0.177541,0.386618,0.459216,0.210880,0.111676
WorkFlow,33,nVmax,0.722226,0.090353,0.386618,0.233702,0.054617,0.027692
WorkFlow,34,nVmax,-0.456140,0.269430,0.386618,0.696891,0.485657,0.282823
WorkFlow,35,nVmax,-0.187906,0.158626,0.386618,0.410292,0.168340,0.088046
WorkFlow,36,nVmax,-0.045612,0.185086,0.386618,0.478731,0.229183,0.122038
WorkFlow,37,nVmax,-0.365986,0.284237,0.386618,0.735190,0.540504,0.322138
WorkFlow,38,nVmax,0.177235,0.145975,0.386618,0.377570,0.142559,0.074019
WorkFlow,39,nVmax,0.365480,0.161861,0.386618,0.418660,0.175276,0.091857
WorkFlow,40,nVmax,0.374774,0.150678,0.386618,0.389734,0.151893,0.079073
WorkFlow,41,nVmax,0.525667,0.092523,0.386618,0.239313,0.057271,0.029058
WorkFlow,42,nVmax,0.115891,0.162538,0.386618,0.420410,0.176744,0.092666
WorkFlow,43,nVmax,0.406058,0.175424,0.386618,0.453739,0.205879,0.108866
WorkFlow,44,nVmax,0.040347,0.187763,0.386618,0.485654,0.235860,0.125849
WorkFlow,45,nVmax,-0.193801,0.239490,0.386618,0.619450,0.383719,0.214964
WorkFlow,46,nVmax,0.220300,0.112005,0.386618,0.289706,0.083929,0.042884
WorkFlow,47,nVmax,0.277553,0.178280,0.386618,0.461127,0.212638,0.112666
WorkFlow,48,nVmax,0.163375,0.197497,0.386618,0.510832,0.260950,0.140320
WorkFlow,49,nVmax,-0.356724,0.270371,0.386618,0.699324,0.489054,0.285195
WorkFlow,50,nVmax,0.167534,0.191384,0.386618,0.495021,0.245046,0.131119
WorkFlow,51,nVmax,-0.245304,0.236535,0.386618,0.611805,0.374305,0.208991
WorkFlow,52,nVmax,-0.151034,0.242718,0.386618,0.627799,0.394132,0.221625
WorkFlow,53,nVmax,0.460207,0.147673,0.386618,0.381963,0.145895,0.075822
WorkFlow,54,nVmax,0.329656,0.101424,0.386618,0.262336,0.068820,0.035023
WorkFlow,55,nVmax,0.468019,0.140461,0.386618,0.363307,0.131992,0.068331
WorkFlow,56,nVmax,0.027408,0.252576,0.386618,0.653298,0.426798,0.242899
WorkFlow,57,nVmax,-0.281763,0.267243,0.386618,0.691233,0.477803,0.277368
WorkFlow,58,nVmax,0.089965,0.137991,0.386618,0.356919,0.127391,0.065865
WorkFlow,59,nVmax,-0.312426,0.278972,0.386618,0.721570,0.520664,0.307659
WorkFlow,60,nVmax,0.058277,0.172974,0.386618,0.447403,0.200170,0.105668
