Scenario,ID,Eta,ETA_VAL,ETA_SE,OMEGA_SD,ETA_SE/OMEGA_SD,SHRINK_SUB_VAR,SHRINK_SUB_SD
WorkFlow,1,nVmax,0.181425,0.140268,0.361968,0.387515,0.150168,0.078137
WorkFlow,2,nVmax,0.281756,0.105233,0.361968,0.290724,0.084521,0.043193
WorkFlow,3,nVmax,-0.604859,0.291862,0.361968,0.806320,0.650153,0.408521
WorkFlow,4,nVmax,-0.040564,0.158285,0.361968,0.437291,0.191223,0.100680
WorkFlow,5,nVmax,-0.498798,0.229118,0.361968,0.632978,0.400661,0.225830
WorkFlow,6,nVmax,-0.076490,0.162481,0.361968,0.448882,0.201495,0.106409
WorkFlow,7,nVmax,0.417114,0.073466,0.361968,0.202963,0.041194,0.020814
WorkFlow,8,nVmax,0.062567,0.139187,0.361968,0.384530,0.147863,0.076888
WorkFlow,9,nVmax,-0.016654,0.150301,0.361968,0.415233,0.172418,0.090285
WorkFlow,10,nVmax,-0.395126,0.248406,0.361968,0.686265,0.470959,0.272648
WorkFlow,11,nVmax,-0.175266,0.196193,0.361968,0.542017,0.293783,0.159633
WorkFlow,12,nVmax,-0.229399,0.213490,0.361968,0.589804,0.347869,0.192454
WorkFlow,13,nVmax,0.188939,0.102302,0.361968,0.282627,0.079878,0.040770
WorkFlow,14,nVmax,-0.177805,0.199525,0.361968,0.551223,0.303847,0.165642
WorkFlow,15,nVmax,-0.031177,0.162978,0.361968,0.450256,0.202731,0.107101
WorkFlow,16,nVmax,-0.316302,0.213610,0.361968,0.590134,0.348259,0.192695
WorkFlow,17,nVmax,0.623471,0.052744,0.361968,0.145714,0.021233,0.010673
WorkFlow,18,nVmax,0.080446,0.129785,0.361968,0.358554,0.128561,0.066491
WorkFlow,19,nVmax,-0.134243,0.192480,0.361968,0.531759,0.282768,0.153105
WorkFlow,20,nVmax,0.392619,0.083631,0.361968,0.231046,0.053382,0.027057
WorkFlow,21,nVmax,-0.567686,0.259588,0.361968,0.717158,0.514316,0.303089
WorkFlow,22,nVmax,-0.010773,0.177676,0.361968,0.490863,0.240946,0.128763
WorkFlow,23,nVmax,-0.073614,0.200309,0.361968,0.553388,0.306239,0.167077
WorkFlow,24,nVmax,0.668339,0.067369,0.361968,0.186118,0.034640,0.017473
WorkFlow,25,nVmax,-0.061918,0.159434,0.361968,0.440465,0.194009,0.102230
WorkFlow,26,nVmax,-0.761257,0.292044,0.361968,0.806824,0.650965,0.409208
WorkFlow,27,nVmax,-0.165823,0.188950,0.361968,0.522008,0.272493,0.147060
WorkFlow,28,nVmax,0.196230,0.090361,0.361968,0.249638,0.062319,0.031661
WorkFlow,29,nVmax,0.012255,0.148172,0.361968,0.409352,0.167569,0.087623
WorkFlow,30,nVmax,-0.056662,0.179686,0.361968,0.496414,0.246427,0.131914
WorkFlow,31,nVmax,0.051702,0.176210,0.361968,0.486810,0.236984,0.126492
WorkFlow,32,nVmax,0.044946,0.146010,0.361968,0.403378,0.162714,0.084966
WorkFlow,33,nVmax,0.773368,0.051661,0.361968,0.142723,0.020370,0.010237
WorkFlow,34,nVmax,-0.390716,0.217196,0.361968,0.600043,0.360052,0.200032
WorkFlow,35,nVmax,-0.140856,0.141069,0.361968,0.389727,0.151887,0.079070
WorkFlow,36,nVmax,-0.080897,0.159313,0.361968,0.440131,0.193715,0.102066
WorkFlow,37,nVmax,-0.319452,0.249665,0.361968,0.689744,0.475747,0.275947
WorkFlow,38,nVmax,0.201498,0.098621,0.361968,0.272459,0.074234,0.037833
WorkFlow,39,nVmax,0.259594,0.103302,0.361968,0.285390,0.081447,0.041589
WorkFlow,40,nVmax,0.311394,0.096631,0.361968,0.266961,0.071268,0.036293
WorkFlow,41,nVmax,0.665254,0.054687,0.361968,0.151082,0.022826,0.011479
WorkFlow,42,nVmax,0.117580,0.122882,0.361968,0.339484,0.115249,0.059388
WorkFlow,43,nVmax,0.322303,0.126184,0.361968,0.348605,0.121526,0.062730
WorkFlow,44,nVmax,0.025409,0.126868,0.361968,0.350495,0.122847,0.063435
WorkFlow,45,nVmax,-0.180052,0.214805,0.361968,0.593437,0.352167,0.195120
WorkFlow,46,nVmax,0.275955,0.081218,0.361968,0.224380,0.050347,0.025498
WorkFlow,47,nVmax,0.215424,0.134573,0.361968,0.371782,0.138222,0.071680
WorkFlow,48,nVmax,0.028007,0.157847,0.361968,0.436079,0.190165,0.100092
WorkFlow,49,nVmax,-0.336502,0.233592,0.361968,0.645340,0.416464,0.236105
WorkFlow,50,nVmax,0.070889,0.139838,0.361968,0.386328,0.149249,0.077639
WorkFlow,51,nVmax,-0.237802,0.177996,0.361968,0.491746,0.241814,0.129261
WorkFlow,52,nVmax,-0.061565,0.198240,0.361968,0.547672,0.299945,0.163307
WorkFlow,53,nVmax,0.407365,0.103067,0.361968,0.284742,0.081078,0.041396
WorkFlow,54,nVmax,0.423421,0.076317,0.361968,0.210840,0.044454,0.022479
WorkFlow,55,nVmax,0.368876,0.079917,0.361968,0.220785,0.048746,0.024678
WorkFlow,56,nVmax,0.002601,0.155097,0.361968,0.428482,0.183597,0.096450
WorkFlow,57,nVmax,-0.277754,0.238006,0.361968,0.657535,0.432353,0.246576
WorkFlow,58,nVmax,0.086025,0.121092,0.361968,0.334538,0.111915,0.057618
WorkFlow,59,nVmax,-0.342541,0.233328,0.361968,0.644609,0.415521,0.235487
WorkFlow,60,nVmax,0.127624,0.116860,0.361968,0.322846,0.104230,0.053549
